Cases,location,long,lat,Traffic,PctBeds,Distancing,SocialDist,PctVentila,AgeDistrib,Vaccines,Population,Area,PctCases,temp
211,Texas_Dickens,-100.7789,33.6162,10.002723,0.2728,3,0,0.0363,0.672646,0.534,2140,2346,98.59813084,26.399988
3464,Texas_Dimmit,-99.7565,28.4227,181.034385,0.4,4,1,0,0.5427,0.534,9925,3458,349.0176322,31.950006
449,Texas_Donley,-100.814,34.9652,143.800897,0.3731,4,1,0.1049,0.675859,0.534,3308,2416,135.7315599,24.950006
1635,Texas_Duval,-98.5086,27.6818,69.387902,0.8297,3,0,0.5133,0.57551,0.534,11058,4650,147.8567553,31.450006
1590,Texas_Eastland,-98.8324,32.3274,54.544685,0.29,4,1,0.11,0.662838,0.534,18388,2414,86.46943659,26.899988
21076,Texas_Ector,-102.5429,31.869,241.197399,0.75,5,1,0.42,0.341494,0.534,167701,2336,125.6760544,28.500024
264,Texas_Edwards,-100.3043,29.982,0.0013,0.3347,3,0,0.2259,0.740327,0.534,1923,5492,137.2854914,28.649988
141304,Texas_El Paso,-106.2363,31.7698,462.081161,0.84,5,1,0.28,0.415926,0.534,841286,2629,167.9619059,30.249994
26295,Texas_Ellis,-96.7937,32.3489,119.151733,1,5,1,0.3,0.437763,0.534,191760,2465,137.1245307,26.749994
4938,Texas_Erath,-98.2177,32.236,53.218835,0.41,5,1,0.72,0.480649,0.534,43224,2822,114.2420877,26.950006
2278,Texas_Falls,-96.9363,31.2535,40.981872,0.24,4,1,0,0.56273,0.534,17275,2004,131.8668596,26.464288
3848,Texas_Fannin,-96.1075,33.5956,10.427812,0.94,5,1,0.1,0.597858,0.534,35913,2328,107.1478295,25.399988
3199,Texas_Fayette,-96.9208,29.8779,40.055441,1,4,1,0,0.686891,0.534,25547,2486,125.2201824,28.374994
358,Texas_Fisher,-100.4019,32.7428,13.486528,0.11,3,0,0,0.671029,0.534,3784,2335,94.60887949,27.966669
1004,Texas_Floyd,-101.3032,34.0723,22.612262,0.67,3,0,0,0.593893,0.534,5672,2571,177.0098731,25.699976
143,Texas_Foard,-99.7768,33.9731,10.608391,0.3364,3,0,0.1228,0.729405,0.534,1135,1833,125.9911894,27.450006
81393,Texas_Fort Bend,-95.7722,29.527,132.516992,0.95,5,1,0.37,0.364319,0.534,839706,2293,96.9303542,28.925012
984,Texas_Franklin,-95.2192,33.1765,14.156589,0.7205,5,1,0.3881,0.633558,0.534,10821,763,90.93429443,26.183313
2282,Texas_Freestone,-96.1507,31.7042,29.769129,0.32,4,1,0,0.603727,0.534,19874,2310,114.8233873,26.975
3383,Texas_Frio,-99.108,28.8675,113.362483,0.57,4,1,0,0.437763,0.534,20379,2938,166.00422,30.683313
1645,Texas_Gaines,-102.6353,32.7406,92.646869,0.75,4,1,0,0.308709,0.534,21996,3892,74.78632479,26.950006
52490,Texas_Galveston,-94.9047,29.4017,230.380183,0.96,5,1,0.35,0.472457,0.534,345089,1086,152.1056887,27.199976
603,Texas_Garza,-101.2984,33.1797,96.025134,0.4607,4,1,0.173,0.440781,0.534,6222,2321,96.91417551,27.249994
2990,Texas_Gillespie,-98.9468,30.3182,45.370078,0.22,5,1,0.08,0.75742,0.534,26960,2750,110.9050445,27.916681
128,Texas_Glasscock,-101.5208,31.8694,47.105825,0.4591,3,0,0.1606,0.431653,0.534,1439,2335,88.95066018,28.399988
568,Texas_Goliad,-97.4276,28.657,76.868218,0.5588,3,0,0.2173,0.644157,0.534,7626,2226,74.48203514,29.649988
3036,Texas_Gonzales,-97.4942,29.4563,83.383596,0.37,4,1,0.1,0.538099,0.534,20948,2771,144.9303036,29.66665
2787,Texas_Gray,-100.8129,35.4008,22.623828,0.43,5,1,0.39,0.528723,0.534,21658,2407,128.6822421,25.699976
12921,Texas_Grayson,-96.6775,33.6274,107.134674,0.94,5,1,0.66,0.564891,0.534,138318,2536,93.41517373,25.216669
13993,Texas_Gregg,-94.8159,32.4794,179.902994,0.75,5,1,0.35,0.504195,0.534,124229,714,112.6387558,27.199976
4484,Texas_Grimes,-95.989,30.5458,51.932882,0.44,4,1,0,0.547245,0.534,29614,2076,151.4148713,28.183313
19375,Texas_Guadalupe,-97.9479,29.5817,126.917074,0.46,5,1,0.5,0.469686,0.534,170608,1851,113.5644284,29.249994
6700,Texas_Hale,-101.8268,34.0704,101.918402,0.77,5,1,0.23,0.464082,0.534,32754,2602,204.5551688,25.216669
511,Texas_Hall,-100.6814,34.5308,88.323928,0.3905,3,0,0.0598,0.672646,0.534,2939,2341,173.8686628,26.483331
972,Texas_Hamilton,-98.1108,31.7047,69.853348,0.35,4,1,0,0.705074,0.534,8557,2166,113.5912119,27.149988
996,Texas_Hansford,-101.3546,36.2774,7.214099,0.15,3,0,0,0.526341,0.534,5279,2383,188.672097,26.149988
413,Texas_Hardeman,-99.7463,34.2894,158.341048,0.12,4,1,0,0.622649,0.534,4011,1805,102.9668412,27.983331
7585,Texas_Hardin,-94.3893,30.3336,114.017673,0.9,5,1,0.32,0.5427,0.534,58305,2324,130.0917589,28.674982
482046,Texas_Harris,-95.3934,29.8586,615.933454,0.93,5,1,0.51,0.353081,0.534,4738253,4589,101.7349643,28.899988
6873,Texas_Harrison,-94.3693,32.5494,90.405279,0.689,5,1,0.2132,0.535777,0.534,66386,2372,103.5308649,27.199976
721,Texas_Hartley,-102.6029,35.8401,33.529674,0.415,2,0,0.0744,0.493913,0.534,5443,3790,132.4637149,24.669977
484,Texas_Haskell,-99.7304,33.1782,32.754354,0.2108,4,1,0,0.649345,0.534,5754,2358,84.11539798,27.550012
27031,Texas_Hays,-98.0294,30.0567,299.418409,0.93,5,1,0.72,0.375228,0.534,241365,1761,111.992211,28.683313
608,Texas_Hemphill,-100.2704,35.8376,141.449514,0.33,3,0,0,0.466894,0.534,3777,2364,160.9743182,26.249994
7285,Texas_Henderson,-95.8585,32.2113,36.391684,0.84,5,1,0.66,0.647624,0.534,83792,2456,86.94147413,26.416681
103938,Texas_Hidalgo,-98.183,26.3942,248.983011,0.65,5,1,0.43,0.382327,0.534,875200,4102,118.7591408,32.437494
5048,Texas_Hill,-97.1342,31.9905,50.048184,0.78,5,1,0.34,0.626321,0.534,37006,2553,136.4103118,26.749994
3486,Texas_Hockley,-102.3432,33.6077,54.572942,0.61,5,1,0.14,0.480649,0.534,22921,2353,152.0876053,26.016687
7856,Texas_Hood,-97.8324,32.4299,54.541836,0.99,5,1,0.56,0.69152,0.534,63527,1132,123.6639539,26.450006
4211,Texas_Hopkins,-95.5635,33.1488,80.512471,0.73,5,1,0.53,0.577598,0.534,37170,2053,113.2902879,25.933344
2300,Texas_Houston,-95.4223,31.3193,13.89078,0.2,4,1,0.17,0.638895,0.534,22835,3203,100.722575,27.183313
5091,Texas_Howard,-101.4356,32.3062,140.093994,0.45,5,1,0.62,0.443774,0.534,36540,2342,139.3267652,27.674982
555,Texas_Hudspeth,-105.3882,31.4563,20.720969,0.6112,2,0,0.2112,0.526341,0.534,4906,11841,113.1267835,26.950006
7800,Texas_Hunt,-96.0855,33.1235,106.828426,1,5,1,0.65,0.531089,0.534,99807,2284,78.1508311,25.950006
2749,Texas_Hutchinson,-101.3547,35.8401,8.791806,0.3,5,1,0,0.528723,0.534,20677,2318,132.9496542,26.199976
155,Texas_Irion,-100.9824,31.3038,47.182978,0.2988,3,0,0.0765,0.599824,0.534,1564,2723,99.10485934,29.230005
669,Texas_Jack,-98.1728,33.2338,51.054754,0.28,4,1,0,0.558371,0.534,9056,2383,73.87367491,26.950006
2211,Texas_Jackson,-96.5775,28.9547,79.091316,0.13,4,1,0,0.553961,0.534,14854,2219,148.8487949,28.975
3220,Texas_Jasper,-94.0267,30.7469,54.726609,0.45,5,1,0.35,0.599824,0.534,35375,2511,91.02473498,27.899988
197,Texas_Jeff Davis,-104.14,30.7149,1.520325,0.4076,3,0,0.0739,0.789419,0.534,2220,5863,88.73873874,28.716669
24980,Texas_Jefferson,-94.1643,29.8833,310.430635,0.92,5,1,0.61,0.483339,0.534,250127,2553,99.86926641,28.699976
735,Texas_Jim Hogg,-98.6968,27.0445,39.7922,0.8459,4,1,0.4987,0.571298,0.534,5184,2943,141.7824074,31.977289
5858,Texas_Jim Wells,-98.0905,27.731,75.218107,1,5,1,0.83,0.501651,0.534,40452,2250,144.8136062,30.950006
22556,Texas_Johnson,-97.3662,32.3788,101.511705,0.88,5,1,0.51,0.477938,0.534,179575,1902,125.6076848,25.969995
2787,Texas_Jones,-99.8786,32.74,30.187278,0.11,4,1,0,0.509231,0.534,19875,2428,140.2264151,27.416681
3199,Texas_Karnes,-97.8596,28.9071,75.853745,0.5486,4,1,0.19,0.486011,0.534,15562,1952,205.5648374,29.699976
19130,Texas_Kaufman,-96.2873,32.5991,84.454228,0.83,5,1,0.43,0.422297,0.534,143198,2092,133.5912513,25.983331
4076,Texas_Kendall,-98.7114,29.9441,156.684531,0.6166,5,1,0.3731,0.59588,0.534,48523,1716,84.0014014,26.725
48,Texas_Kenedy,-97.6641,26.926,64.806499,0.8479,3,0,0.541,0.669405,0.534,379,3998,126.6490765,30.978571
115,Texas_Kent,-100.7781,33.181,6.051989,0.2782,3,0,0.0646,0.773763,0.534,786,2338,146.3104326,27.699976
5356,Texas_Kerr,-99.3493,30.0604,99.005321,0.69,5,1,0.46,0.729405,0.534,52869,2868,101.3070041,28.35
351,Texas_Kimble,-99.7486,30.4868,16.106559,0.03,4,1,0,0.756132,0.534,4396,3241,79.84531392,27.925012
11,Texas_King,-100.2558,33.6164,8.348858,0.1924,3,0,0.0368,0.499089,0.534,283,2365,38.86925795,27.483331
379,Texas_Kinney,-100.4187,29.3497,21.526461,0.419,3,0,0.2542,0.626321,0.534,3670,3537,103.2697548,30.649988
3607,Texas_Kleberg,-97.6989,27.4244,66.498013,1,5,1,0.5,0.452613,0.534,30338,2352,118.8937966,31.674982
270,Texas_Knox,-99.7423,33.6052,5.914578,0,3,0,0,0.585834,0.534,3683,2215,73.30980179,27.500024
1061,Texas_La Salle,-99.0991,28.3445,47.710144,0.7,4,1,0.3642,0.486011,0.534,7500,3867,141.4666667,31.674982
6799,Texas_Lamar,-95.574,33.6698,88.115431,0.85,5,1,0.63,0.591894,0.534,49905,2417,136.2388538,25.450006
2709,Texas_Lamb,-102.3516,34.0686,27.455682,0.36,4,1,0,0.540407,0.534,12710,2636,213.1392604,26.000024
2731,Texas_Lampasas,-98.2421,31.1953,84.935014,0.63,4,1,0,0.583792,0.534,21789,1849,125.3384735,27.199976
2805,Texas_Lavaca,-96.9319,29.3851,26.990605,0.27,4,1,0.14,0.667774,0.534,20216,2514,138.751484,29.189996
2558,Texas_Lee,-96.9705,30.3112,81.115531,0.7012,4,1,0.1175,0.585834,0.534,17397,1642,147.0368454,28.249994
1943,Texas_Leon,-95.9936,31.2987,50.952791,0.4562,4,1,0.1775,0.685335,0.534,17493,2799,111.0730006,27.733331
9878,Texas_Liberty,-94.8121,30.1515,65.105156,0.53,5,1,0.31,0.455514,0.534,91547,3047,107.9008597,28.683313
3176,Texas_Limestone,-96.581,31.5455,44.315835,0.48,4,1,0.08,0.583792,0.534,23340,2417,136.075407,26.416681
359,Texas_Lipscomb,-100.2733,36.2778,8.811309,0.28,3,0,0.0493,0.519104,0.534,3111,2415,115.3969785,26.050012
1365,Texas_Live Oak,-98.1247,28.351,100.207065,0.7059,4,1,0.4551,0.618941,0.534,12324,2795,110.7594937,29.983331
2156,Texas_Llano,-98.6848,30.7065,9.048475,0.5714,4,1,0.2713,0.836967,0.534,21958,2502,98.18744877,27.716669
6,Texas_Loving,-103.5819,31.8495,0,0.5238,3,0,0.1,0.694575,0.534,181,1752,33.14917127,30.199976
55006,Texas_Lubbock,-101.8205,33.6101,480.79967,0.76,5,1,0.35,0.42856,0.534,314772,2333,174.748707,26.149988
678,Texas_Lynn,-101.8163,33.1766,29.699654,0.26,3,0,0,0.553961,0.534,6025,2314,112.5311203,26.649988
2192,Texas_Madison,-95.93,30.9669,61.082143,0.19,5,1,0,0.501651,0.534,14427,1223,151.9373397,27.749994
788,Texas_Marion,-94.3566,32.7987,69.552738,0.694,4,1,0.252,0.705074,0.534,9960,1089,79.11646586,27.216669
726,Texas_Martin,-101.9514,32.306,37.278966,0.22,3,0,0,0.419125,0.534,5816,2371,124.8280605,27.975
447,Texas_Mason,-99.2263,30.7178,15.684214,0.3841,3,0,0.2108,0.703592,0.534,4344,2414,102.9005525,27.516687
4924,Texas_Matagorda,-96.0123,28.8196,87.141231,0.72,4,1,0.51,0.538099,0.534,36725,3581,134.0776038,28.550012
11831,Texas_Maverick,-100.3158,28.7429,178.135065,0.49,4,1,0.37,0.409444,0.534,58378,3344,202.6619617,31.699976
673,Texas_McCulloch,-99.3468,31.1925,119.47642,0.14,4,1,0,0.656152,0.534,7823,2781,86.02837786,27.716669
32821,Texas_McLennan,-97.2022,31.5526,337.575658,0.97,5,1,0.65,0.483339,0.534,259730,2746,126.3658415,26.725
97,Texas_McMullen,-98.5677,28.3525,84.419813,0.713,3,0,0.4266,0.631762,0.534,721,2995,134.5353675,30.890009
5723,Texas_Medina,-99.1103,29.3557,75.498373,0.45,5,1,0,0.538099,0.534,52358,3457,109.3051683,27.749994
268,Texas_Menard,-99.8205,30.8899,42.371081,0.2343,3,0,0.0644,0.725225,0.534,2124,2337,126.1770245,27.916681
20428,Texas_Midland,-102.0316,31.869,283.693847,0.81,5,1,0.26,0.367991,0.534,177863,2336,114.8524426,28.699976
3146,Texas_Milam,-96.9772,30.7858,76.068195,0.7239,4,1,0.2597,0.613308,0.534,24708,2647,127.3271815,27.950006
732,Texas_Mills,-98.5927,31.4956,60.282226,0.5964,3,0,0.1714,0.75484,0.534,4840,1942,151.2396694,27.199976
710,Texas_Mitchell,-100.9212,32.3062,26.610161,0.26,4,1,0.04,0.516661,0.534,8202,2373,86.56425262,27.930017
2400,Texas_Montague,-97.725,33.6752,38.752439,0.69,4,1,0.06,0.651059,0.534,19962,2431,120.228434,26.025018
69246,Texas_Montgomery,-95.5057,30.3008,207.936135,0.88,5,1,0.5,0.443774,0.534,626351,2789,110.5546251,28.010004
3009,Texas_Moore,-101.893,35.8377,115.966567,0.99,5,1,0.1,0.375228,0.534,20654,2356,145.6860657,25.199976
1228,Texas_Morris,-94.7326,33.113,52.505752,0.7069,5,1,0.2911,0.640657,0.534,12393,670,99.08819495,26.669977
141,Texas_Motley,-100.7797,34.0741,6.203979,0.3473,3,0,0.0504,0.759981,0.534,1185,2564,118.9873418,27.249994
5940,Texas_Nacogdoches,-94.618,31.6202,47.045182,0.74,5,1,0.38,0.477938,0.534,64753,2541,91.73320155,27.183313
7093,Texas_Navarro,-96.4743,32.0462,102.976818,0.96,5,1,0.28,0.549497,0.534,50694,2813,139.917939,26.483331
757,Texas_Newton,-93.7441,30.7855,9.174872,0.5312,3,0,0.2087,0.611412,0.534,13414,2433,56.43357686,27.683313
1777,Texas_Nolan,-100.406,32.3037,100.913943,0.64,4,1,0.17,0.57341,0.534,14835,2366,119.7842939,28.209985
52013,Texas_Nueces,-97.5433,27.7363,517.148868,0.72,5,1,0.56,0.477938,0.534,363148,2258,143.2281053,30.174982
1276,Texas_Ochiltree,-100.8158,36.2783,73.975327,0.61,4,1,0,0.360611,0.534,9598,2378,132.9443634,25.975
299,Texas_Oldham,-102.6028,35.4043,45.40784,0.5244,3,0,0.0768,0.488664,0.534,2135,3888,140.0468384,25.899988
10962,Texas_Orange,-93.8941,30.1188,154.027266,0.6745,5,1,0.3234,0.521532,0.534,82878,983,132.2667053,28.649988
3484,Texas_Palo Pinto,-98.3132,32.7531,51.08126,0.98,5,1,0.2,0.601781,0.534,29320,2552,118.8267394,26.450006
2348,Texas_Panola,-94.3055,32.164,18.736664,0.42,4,1,0.16,0.579674,0.534,23187,2128,101.2636391,27.199976
18924,Texas_Parker,-97.805,32.7776,82.70785,1,5,1,0.29,0.514201,0.534,148198,2357,127.694031,26.35
1391,Texas_Parmer,-102.7845,34.5299,92.883927,1,4,1,0,0.458392,0.534,9522,2292,146.0827557,25.500024
1812,Texas_Pecos,-102.7241,30.781,64.142833,0.31,4,1,0,0.446744,0.534,15718,12340,115.2818425,30.525018
4621,Texas_Polk,-94.8277,30.7947,56.657836,0.87,5,1,0.57,0.591894,0.534,52995,2874,87.19690537,27.899988
19825,Texas_Potter,-101.894,35.4013,359.569,0.82,5,1,0.44,0.425442,0.534,116004,2388,170.8992793,25.85
847,Texas_Presidio,-104.2408,29.9995,46.057118,0.3866,3,0,0.0519,0.661178,0.534,6508,9986,130.1475108,31.716669
1022,Texas_Rains,-95.7923,32.8711,37.96776,0.7943,5,1,0.4454,0.696093,0.534,12552,670,81.42128744,26.012506
19599,Texas_Randall,-101.8971,34.9659,155.21145,0.3899,5,1,0.113,0.493913,0.534,139899,2390,140.0939249,24.916681
453,Texas_Reagan,-101.5233,31.3661,52.26922,0.3,3,0,0.1495,0.333564,0.534,3833,3045,118.1841899,28.483331
376,Texas_Real,-99.8202,29.8332,6.242123,0.4201,3,0,0.221,0.805576,0.534,3411,1813,110.2316036,28.010004
965,Texas_Red River,-95.0484,33.6189,37.956839,0.7372,4,1,0.2824,0.680627,0.534,11995,2739,80.45018758,25.716669
2858,Texas_Reeves,-103.6904,31.3232,165.993873,0.46,4,1,0,0.431653,0.534,15949,6843,179.1961878,30.199976
956,Texas_Refugio,-97.1577,28.3239,119.513889,0.71,4,1,0,0.644157,0.534,6877,2034,139.014105,29.438898
69,Texas_Roberts,-100.8132,35.8381,37.812911,0.3619,3,0,0.0732,0.66449,0.534,813,2392,84.87084871,25.950006
2523,Texas_Robertson,-96.5127,31.0254,93.148095,0.4575,4,1,0.1096,0.597858,0.534,17155,2241,147.0708248,27.149988
14062,Texas_Rockwall,-96.4077,32.8978,171.959909,1,5,1,0.33,0.422297,0.534,109888,385,127.966657,25.699976
1447,Texas_Runnels,-99.9762,31.8314,58.178778,0.25,4,1,0,0.629957,0.534,10401,2738,139.1212383,27.199976
5641,Texas_Rusk,-94.7618,32.1077,48.45482,0.62,5,1,0.3,0.538099,0.534,54324,2430,103.8399234,27.475
764,Texas_Sabine,-93.8544,31.3432,7.262255,0.26,4,1,0,0.772531,0.534,10507,1494,72.71342914,27.749994
714,Texas_San Augustine,-94.17,31.3946,22.847218,0.1,4,1,0,0.710944,0.534,8248,1534,86.56644035,27.709985
2032,Texas_San Jacinto,-95.1626,30.5793,29.717051,0.7075,4,1,0.3725,0.654462,0.534,29301,1626,69.34916897,28.149988
5495,Texas_San Patricio,-97.5176,28.0088,95.378738,0.7606,5,1,0.4164,0.49651,0.534,67069,1829,81.93054914,30.478571
843,Texas_San Saba,-98.8176,31.1578,50.336217,0.5502,3,0,0.1629,0.662838,0.534,6039,2949,139.5926478,27.950006
288,Texas_Schleicher,-100.5385,30.8974,56.501492,0.03,3,0,0,0.531089,0.534,2761,3393,104.3100326,28.450006
2692,Texas_Scurry,-100.9163,32.7461,43.99484,0.69,4,1,0.02,0.511724,0.534,16662,2350,161.5652383,27.899988
313,Texas_Shackelford,-99.354,32.7359,28.500321,0.3174,3,0,0.122,0.587865,0.534,3300,2371,94.84848485,27.749994
2340,Texas_Shelby,-94.1455,31.7921,39.35802,0.5238,4,1,0.1738,0.553961,0.534,24915,2162,93.91932571,27.149988
270,Texas_Sherman,-101.8933,36.2775,83.137367,0.4544,2,0,0.0768,0.491298,0.534,3027,2391,89.19722498,25.149988
25678,Texas_Smith,-95.2718,32.3747,174.172292,0.79,5,1,0.49,0.533441,0.534,235806,2460,108.8945998,25.992853
1231,Texas_Somervell,-97.774,32.2224,54.770029,0.35,5,1,0,0.579674,0.534,9139,497,134.6974505,26.709985
10502,Texas_Starr,-98.7389,26.5615,190.803484,0.75,4,1,0.22,0.402847,0.534,64266,3181,163.4145582,33.969995
841,Texas_Stephens,-98.8363,32.7355,111.269684,0.05,4,1,0,0.601781,0.534,9334,2386,90.10070709,27.450006
142,Texas_Sterling,-101.0501,31.8278,150.960747,0.4171,3,0,0.1936,0.483339,0.534,1315,2392,107.9847909,27.674982
164,Texas_Stonewall,-100.2538,33.1791,18.669963,0,3,0,0,0.729405,0.534,1348,2384,121.6617211,27.716669
567,Texas_Sutton,-100.5382,30.4986,72.587236,0.08,4,1,0,0.556173,0.534,3738,3766,151.6853933,28.950006
957,Texas_Swisher,-101.7349,34.5303,36.774743,0.12,4,1,0,0.577598,0.534,7340,2333,130.3814714,25.199976
295152,Texas_Tarrant,-97.291,32.7714,578.239609,0.9,5,1,0.42,0.385826,0.534,2123347,2337,139.0031869,26.149988
17954,Texas_Taylor,-99.8901,32.3016,216.486243,0.95,5,1,0.45,0.486011,0.534,139200,2381,128.9798851,27.500024
82,Texas_Terrell,-102.0767,30.2243,36.944804,0.3102,3,0,0.0606,0.790597,0.534,702,6107,116.8091168,29.85
1816,Texas_Terry,-102.3355,33.174,119.948671,0.2,4,1,0,0.516661,0.534,12183,2307,149.0601658,26.699976
80,Texas_Throckmorton,-99.2123,33.1775,19.990039,0.11,3,0,0,0.700611,0.534,1487,2371,53.7995965,27.692834
4654,Texas_Titus,-94.968,33.2134,84.548068,0.68,5,1,0.29,0.477938,0.534,32926,1102,141.3472636,26.174982
16196,Texas_Tom Green,-100.4624,31.4046,181.394622,0.49,5,1,0.22,0.509231,0.534,120010,3991,134.9554204,28.450006
100341,Texas_Travis,-97.7854,30.3343,579.596882,0.94,5,1,0.42,0.329535,0.534,1300503,2650,77.15553136,28.35
1155,Texas_Trinity,-95.1367,31.0879,19.410795,0.6484,4,1,0.3666,0.725225,0.534,14883,1849,77.60532151,27.433344
1842,Texas_Tyler,-94.3769,30.7703,30.402278,0.38,4,1,0.09,0.644157,0.534,21591,2424,85.313325,27.930017
4391,Texas_Upshur,-94.94,32.7371,49.914911,0.6952,5,1,0.3176,0.567039,0.534,42166,1535,104.1360338,26.189996
418,Texas_Upton,-102.0423,31.3687,18.478058,0.38,3,0,0,0.511724,0.534,3623,3214,115.3739994,29.183313
4910,Texas_Uvalde,-99.7623,29.3574,141.992192,0.83,4,1,0.56,0.553961,0.534,26742,4037,183.6063122,29.209985
9177,Texas_Val Verde,-101.1525,29.8915,137.22911,0,4,1,0.15,0.488664,0.534,49028,8373,187.178755,30.425012
5692,Texas_Van Zandt,-95.8377,32.5648,30.952182,0.8093,5,1,0.4719,0.6208,0.534,57533,2226,98.93452453,26.183313
11250,Texas_Victoria,-96.9681,28.7978,166.656732,0.49,5,1,0.36,0.521532,0.534,91936,2302,122.3677341,29.53335
9780,Texas_Walker,-95.5744,30.7387,144.540786,0.97,5,1,0.51,0.434721,0.534,72164,2076,135.5246383,27.950006
5044,Texas_Waller,-95.9901,30.0106,57.211521,0.67,5,1,0.2288,0.412699,0.534,57452,1341,87.79502889,28.450006
1408,Texas_Ward,-103.0928,31.51,101.486911,0.49,4,1,0,0.480649,0.534,12097,2165,116.392494,30.416681
4827,Texas_Washington,-96.4095,30.215,55.406528,0.42,5,1,0.01,0.633558,0.534,35771,1610,134.9417126,28.249994
52629,Texas_Webb,-99.3324,27.761,401.64384,0.97,5,1,0.44,0.321344,0.534,277681,8745,189.5304324,32.749994
4920,Texas_Wharton,-96.2232,29.2777,61.971374,0.61,5,1,0.26,0.5427,0.534,41685,2834,118.0280677,28.683313
621,Texas_Wheeler,-100.27,35.4011,38.900741,0.33,4,1,0,0.589885,0.534,4946,2370,125.5560049,25.450006
17075,Texas_Wichita,-98.7041,33.9884,258.781072,0.82,5,1,0.28,0.491298,0.534,133205,1638,128.1858789,26.916681
1987,Texas_Wilbarger,-99.2418,34.0795,99.50551,0.48,4,1,0.23,0.57551,0.534,12552,2533,158.3014659,27.483331
4006,Texas_Willacy,-97.6154,26.4741,62.205473,0.8189,4,1,0.4682,0.469686,0.534,21161,1640,189.3105241,31.909998
59711,Texas_Williamson,-97.6005,30.6466,204.607583,0.84,5,1,0.46,0.412699,0.534,617855,2938,96.6424161,27.450006
5814,Texas_Wilson,-98.0869,29.1733,62.453573,0.64,5,1,0.27,0.511724,0.534,52023,2094,111.7582608,29.483331
871,Texas_Winkler,-103.0485,31.8501,8.777555,0.33,4,1,0,0.409444,0.534,7887,2178,110.4348929,29.149988
8781,Texas_Wise,-97.6546,33.2157,61.207213,0.93,5,1,0.46,0.504195,0.534,71084,2390,123.5299083,26.399988
4384,Texas_Wood,-95.3824,32.7872,37.434809,0.49,5,1,0.24,0.729405,0.534,46291,1802,94.70523428,26.016687
1004,Texas_Yoakum,-102.8276,33.1732,17.269336,0.31,4,1,0.21,0.40616,0.534,8702,2072,115.3757757,26.183313
2382,Texas_Young,-98.6879,33.1766,49.353419,0.36,4,1,0.28,0.615195,0.534,17904,2411,133.0428954,27.500024
1955,Texas_Zapata,-99.1699,27.0016,67.176785,0.8241,4,1,0.4741,0.483339,0.534,14172,2740,137.9480666,33.899988
2156,Texas_Zavala,-99.7605,28.8662,69.732043,0.5349,4,1,0.2212,0.477938,0.534,11840,3371,182.0945946,31.425012
754,Utah_Beaver,-113.2342,38.3566,32.078533,0.69,4,1,0,0.491298,0.657,6761,6694,111.5219642,20.416681
6294,Utah_Box Elder,-113.0833,41.5211,67.247282,0.12,4,1,0,0.443774,0.648,57007,17431,110.4074938,18.950006
17767,Utah_Cache,-111.7444,41.7233,57.24105,0.35,5,1,0.01,0.312968,0.585,130004,3038,136.6650257,16.050012
1993,Utah_Carbon,-110.5873,39.6483,81.85315,0.31,4,1,0,0.540407,0.625,20760,3846,96.00192678,15.950006
37,Utah_Daggett,-109.5121,40.888,2.133408,0.4112,3,0,0,0.5427,0.518,1026,1867,36.06237817,16.683313
44250,Utah_Davis,-112.114,40.99,205.517907,0.48,5,1,0.31,0.345397,0.505,359232,1646,123.1794495,21.85
1217,Utah_Duchesne,-110.4252,40.2977,34.249015,0.5,4,1,0,0.399505,0.685,19894,8418,61.17422338,5.916681
1060,Utah_Emery,-110.7014,38.9962,19.231679,0.3738,3,1,0.0238,0.535777,0.658,10147,11582,104.4643737,13.649988
466,Utah_Garfield,-111.4419,37.8545,13.664177,0.34,4,1,0.003,0.629957,0.56,5050,13491,92.27722772,19.749994
1158,Utah_Grand,-109.5704,38.981,55.318396,0.25,4,1,0,0.549497,0.451,9796,9544,118.2115149,18.249994
